date,product_category,base_sales,seasonality_factor,economic_indicator,marketing_spend,total_sales
2020-02-04,Health Drinks,1105.9608355830565,282.9529562210814,133.2251842909574,4782.982949575629,1538.0078438427302
2020-02-05,Supplements,1288.31372413158,285.2355224744871,90.85807486827457,4691.51721154418,1521.8126185098606
2020-02-06,Health Drinks,505.67109997454213,287.5046020913809,87.95575879276439,7426.716486345522,1013.8880878106085
2020-02-07,Health Drinks,840.6209489059047,289.7598360400924,109.37548512150047,5432.959825360696,1226.9611457130698
2020-02-08,Organic Food,1115.414425436108,292.00086747972216,80.03229121623417,3622.382499245763,1520.348926615803
2020-02-09,Health Drinks,959.3909227914014,294.22734181660354,106.03583799638932,4435.225995829058,1455.2281942937948
2020-02-10,Organic Food,1074.2291746742617,296.4389067604095,115.32160556769381,6021.3832954293985,1331.2560499943795
2020-02-11,Health Drinks,879.2029626568359,298.6352123798949,124.53866447768615,7088.442772869925,1257.5939113425522
2020-02-12,Health Drinks,1017.31795749458,300.8159111582649,97.99691847040094,3414.016687762042,1308.928272241584
2020-02-13,Organic Food,968.864552921584,302.9806580481625,95.92652499646069,3120.0756148609553,1155.8526770814565
2020-02-14,Organic Food,1233.5564123319614,305.1291105262641,82.44034826486877,6870.965175371783,1650.310207198922
2020-02-15,Health Drinks,1050.8841686602427,307.2609286474765,83.4623929192028,5389.614177370904,1671.543133531791
2020-02-16,Supplements,1067.5205324150404,309.37577509872546,95.47042216196947,4131.707268123633,1243.752647960624
2020-02-17,Organic Food,917.6246067755065,311.4733152523284,107.34731013632356,5534.629086122435,1291.9508827977447
2020-02-18,Supplements,902.4787551855013,313.55321721894154,118.27169252466499,2364.252260983122,1315.555957774218
2020-02-19,Supplements,913.4883624360758,315.6151519000741,83.9364209863931,5003.375506597161,1299.838731666379
2020-02-20,Supplements,1078.8904284756593,317.658793040161,129.85377137919045,5327.821172843085,1451.5000051305965
2020-02-21,Organic Food,915.8031038359475,319.68381727818536,94.57752797914863,5924.27013953783,1174.265738962844
2020-02-22,Supplements,1057.9549713792826,321.6899041988434,99.57265411303128,3986.104047707462,1452.74185576052
2020-02-23,Organic Food,1415.0801597290879,323.67673638324305,85.05576641704353,5085.687161403359,1722.4429466664762
2020-02-24,Supplements,1174.2249406863384,325.64399945912845,51.515194794541166,4074.5753739404126,1326.7740428664697
2020-02-25,Health Drinks,934.7952935664317,327.59138215062234,117.680907927221,5255.383755674317,1446.1678261178924
2020-02-26,Health Drinks,1240.242784432789,329.5185763274788,114.73687794184866,4104.653677636976,1718.1201673150265
2020-02-27,Organic Food,918.3849253956897,331.4252770538377,94.37344885763574,4591.899160839779,1310.332636628797
2020-02-28,Health Drinks,592.3750929644292,333.3111826364744,101.33981434449744,4004.184605209771,998.7695719080214
2020-02-29,Health Drinks,798.3827378165192,335.1759946725358,110.31878435408198,5651.136241823657,1308.533774614256
2020-03-01,Supplements,625.8416157948288,337.01941809675617,68.74908286226915,5858.451116656665,1050.754419022187
2020-03-02,Organic Food,929.6973031917382,338.84116122814453,89.4189464530741,4765.379430042586,1415.5359088417476
2020-03-03,Supplements,1003.6836758379103,340.6409358161368,115.88529359243654,5038.237994960028,1376.5473008755062
2020-03-04,Supplements,1335.2874624550566,342.4184570862051,74.91421153661501,3551.4085853664556,1851.9098004059824
2020-03-05,Supplements,1065.3854747528326,344.173443784917,105.87115864333259,4700.323351993213,1499.2278405152833
2020-03-06,Supplements,956.1798942382271,345.9056182244377,72.8683639075319,4949.795382958255,1378.2754970435878
2020-03-07,Supplements,1165.8811162366978,347.61470632646774,109.32859964867053,7620.793091029975,1473.6305045671293
2020-03-08,Supplements,557.7729381984229,349.3004376656104,99.28717035405033,3888.0329742258364,984.5780080718677
2020-03-09,Supplements,1047.1229116217132,350.96254551215975,67.69736368188981,6464.177238752438,1386.301474140141
2020-03-10,Organic Food,1154.1730387773935,352.60076687430546,123.29478708914343,5996.858773465808,1515.243599442422
2020-03-11,Health Drinks,704.2827508440316,354.21484253974495,85.30816846403901,5280.636404490137,1038.2972114434697
2020-03-12,Supplements,1228.750808641386,355.8045171166982,83.79495125971238,6758.620484195133,1553.897532536084
2020-03-13,Supplements,1067.6992814988828,357.369539074318,104.01138394461886,5372.105472606863,1701.6681539954275
2020-03-14,Supplements,916.9424172198397,358.90966078248874,122.9727469885743,5389.1591956679285,1475.1748508567055
2020-03-15,Supplements,1126.556373221257,360.42463855100874,79.68356362043207,4946.879346982455,1736.4549118185594
2020-03-16,Supplements,1454.1385715608792,361.91423266814877,101.23359699695943,6223.568882418627,1766.1223507973539
2020-03-17,Supplements,1036.373251011699,363.37820743858106,108.57633000661146,6096.469233810883,1478.6991587801392
2020-03-18,Health Drinks,1049.644117260067,364.81633122067285,113.86211214526288,4374.322712503787,1340.239124299895
2020-03-19,Health Drinks,908.1278200919512,366.2283764631387,103.5288311055445,3680.7528054012328,1251.9471199999505
2020-03-20,Supplements,830.0311261070417,367.6141197410453,92.65944321833355,4797.019362604343,1163.0686854543062
2020-03-21,Health Drinks,1166.067163308849,368.97334179116353,83.44819558702561,4199.961435602354,1709.3433396588948
2020-03-22,Organic Food,828.7832348182266,370.3058275466623,101.7228776609275,4936.475425384645,1219.003136574652
2020-03-23,Supplements,1014.3132474438785,371.6113661711375,78.55721976028786,6237.438134684139,1562.9926503072875
2020-03-24,Organic Food,904.4685106469767,372.889751091973,41.57299033010786,4542.69834491321,1387.3546331799446
2020-03-25,Organic Food,1095.7959651492783,374.1407800330255,108.73119608315335,4957.176618688425,1760.7455061879825
2020-03-26,Supplements,1066.7324210573897,375.3642550466307,118.07869682172391,5058.022734808395,1356.5403508203044
2020-03-27,Health Drinks,1207.5079888515797,376.5599825449239,52.741351289163234,5848.430882205284,1773.7497393261526
2020-03-28,Organic Food,897.9967202290507,377.72777333047117,79.80538590580124,2753.1106660153946,1425.8802258503285
2020-03-29,Supplements,946.0250129413257,378.86744262620545,112.38308522010395,4393.299705234704,1282.725877339185
2020-03-30,Organic Food,804.2472568435385,379.97881010466364,141.149909394234,5211.283692279473,1351.1672284577362
2020-03-31,Organic Food,911.1413479847777,381.06169991651933,100.41587415350816,6200.078956426862,1397.8599211835392
2020-04-01,Organic Food,1075.4600986089704,382.1159407184071,85.43994117541732,4508.097552493795,1488.4533829745164
2020-04-02,Organic Food,1151.3977233290705,383.1413657000338,96.3420711779032,3123.447293958126,1493.0142203892758
2020-04-03,Health Drinks,815.5669351644749,384.1378126105726,127.4975283829637,5619.711445966136,1196.7406699280868
2020-04-04,Organic Food,1173.921184021132,385.10512378433555,87.0807164175093,4364.63761117437,1816.3619651375545
2020-04-05,Organic Food,1271.1275717609901,386.0431461657208,84.01615986699493,3810.3333409096385,1703.743949218255
2020-04-06,Organic Food,1082.6869806447403,386.9517313334302,90.34512955635935,4375.654610286776,1600.6427711898202
2020-04-07,Health Drinks,1375.3591625116132,387.83073552395354,80.93342783482575,4815.47464234415,1740.3480490757356
2020-04-08,Organic Food,845.2421601792854,388.68001965431625,102.4534063198959,4395.255335461788,1210.1347791980454
2020-04-09,Organic Food,751.0690593377166,389.499449344086,132.4935691693912,2794.433942900931,1289.9606859527453
2020-04-10,Health Drinks,644.2559502191443,390.2888949366353,106.46158546232058,5897.066196887132,969.2040445157297
2020-04-11,Health Drinks,1299.2088622978367,391.0482315196574,94.95292995747425,6274.875041278722,1720.9797604355015
2020-04-12,Health Drinks,1130.8731312708114,391.77733894492997,94.16377462168911,5651.521991339506,1591.9848086985282
2020-04-13,Organic Food,988.883065817909,392.4761018473267,68.73618382606686,3862.3143295751834,1437.9931895275995
2020-04-14,Health Drinks,1055.993725263964,393.1444096630709,117.66219554294318,4798.508466052482,1490.9801106402385
2020-04-15,Health Drinks,774.9021905403247,393.7821566472299,98.44325605974396,4993.478684770542,1268.0454377508265
2020-04-16,Organic Food,1489.1503959233653,394.38924189044667,96.39040172818748,5598.79438956191,2018.452197464031
2020-04-17,Health Drinks,1025.8442363950455,394.96556933490683,163.86215135689721,5668.34048871808,1567.343180298756
2020-04-18,Organic Food,1021.8789589209786,395.5110477895372,105.97505816731372,4265.826201221505,1372.0653936726796
2020-04-19,Supplements,1145.1533247797383,396.0255909444353,84.96417899809632,5081.995556413561,1572.0797793952393
2020-04-20,Health Drinks,1096.2018463473426,396.50911738452555,91.47284807588913,5457.280404615241,1675.9073387733033
2020-04-21,Supplements,1044.7768048558262,396.9615506024416,122.9689141839351,6455.822322146767,1608.0581888555162
2020-04-22,Organic Food,841.9051089109377,397.38281901063203,102.26540821075528,5704.506539824723,1169.2735889927862
2020-04-23,Health Drinks,1094.2936714271991,397.7728559526871,71.23444043365267,5789.056687375519,1592.228528332227
2020-04-24,Organic Food,1376.4048992950068,398.1315997138863,118.38457869150407,5083.826627929361,1639.390698219856
2020-04-25,Supplements,1269.0840092309954,398.45899353096274,86.63711828922013,6410.459145203504,1745.0047962489523
2020-04-26,Organic Food,1318.6373253278794,398.75498560108485,137.4659555243509,5409.762795959497,1975.013236115592
2020-04-27,Health Drinks,897.756864713763,399.0195290900532,121.60096131429297,4138.91208982643,1255.536339106611
2020-04-28,Health Drinks,802.0790359482838,399.25258213971085,91.05356208682498,6403.369970125191,1191.0383694487707
2020-04-29,Supplements,974.8426159800704,399.45410787456655,125.62032723470226,5697.903272539028,1520.2407674607834
2020-04-30,Organic Food,1011.1449824577389,399.6240744076292,101.35711021054807,4556.955978871518,1312.1941761541734
2020-05-01,Health Drinks,1218.8383036941898,399.7624548454538,117.05547350244439,4520.507032600756,1612.235873227392
2020-05-02,Supplements,661.5070740570361,399.8692272923962,109.6946563458895,5296.575545140762,1184.955636193604
2020-05-03,Health Drinks,1305.9100638921227,399.94437485407775,83.07286690018253,5463.184795267584,1705.3649886199541
2020-05-04,Health Drinks,968.3984202842021,399.9878856400587,87.12900335365076,5197.292265631207,1405.4751301948406
2020-05-05,Organic Food,914.623786010516,399.99975276571945,120.59921635162323,5311.308673442885,1454.21511817733
2020-05-06,Health Drinks,797.5791249479665,399.9799743533498,93.30449335786918,6699.957374576381,1316.0437307365232
2020-05-07,Organic Food,669.0286656268461,399.928553532446,91.92703073516006,6071.543152234885,1165.547193384697
2020-05-08,Health Drinks,1164.6341167923829,399.8454984392159,80.89754841301294,5190.635591265024,1590.5634980585464
2020-05-09,Supplements,1014.6635934376808,399.7308222152913,108.47198131186923,5941.310580767484,1521.6608311187292
2020-05-10,Health Drinks,742.0078200517892,399.58454300564864,141.2504983848629,3967.4760964724605,1183.018905850673
2020-05-11,Organic Food,740.9842455872767,399.406683955738,78.64934171491454,5397.927049946809,1248.0156952065531
2020-05-12,Organic Food,932.8430601419743,399.1972732078209,100.48438913345517,6809.30634973311,1360.488633248674
2020-05-13,Supplements,1333.8043050578785,398.95634389651707,128.24441110830858,4781.9541046076265,1775.1477336733483
2020-05-14,Health Drinks,948.081729727279,398.68393414356217,98.40717217508569,4152.366071380915,1299.1342625469579
2020-05-15,Health Drinks,699.3714093763788,398.3800870517754,109.04743592499467,4347.911111406939,1148.6345901340992
2020-05-16,Supplements,950.8513871828111,398.0448506982397,78.75212943706241,3910.3669626576116,1314.7750340884488
2020-05-17,Health Drinks,945.4552860504659,397.6782781266945,108.56614194415297,4215.2380918722965,1284.7379142740992
2020-05-18,Health Drinks,460.6226714116857,397.28042733914293,96.25711469990902,4629.491901409971,939.6898440204579
2020-05-19,Organic Food,989.1410266964375,396.85136128667375,119.71459991359725,3594.432980821358,1455.1821553684506
2020-05-20,Health Drinks,953.8130939582644,396.3911478595013,123.74772103129501,5015.618333949603,1491.0225707552486
2020-05-21,Health Drinks,1139.2412729626838,395.89985987622333,151.79127284037227,5902.277173786647,1566.2304749033008
2020-05-22,Supplements,1369.791218989069,395.37757507229855,111.59266346427151,4092.2438198530795,1858.0557832900008
2020-05-23,Supplements,1225.3130059095515,394.8243760877473,106.51592633164333,6519.2839236417685,1751.061571094247
2020-05-24,Organic Food,946.2222618890339,394.24035045407527,103.88768603154672,5510.792088527594,1450.4366826146993
2020-05-25,Health Drinks,778.694818251666,393.62559058042376,92.93667414378623,6030.580585624057,1159.3545138224947
2020-05-26,Health Drinks,1514.671960649972,392.98019373894783,106.76967686923382,4342.165446147863,1976.687124764441
2020-05-27,Health Drinks,1011.8436868028977,392.3042620494251,94.09197179721941,5854.525227066616,1508.516427908177
2020-05-28,Organic Food,1002.7858583825893,391.59790246309774,103.36921952539228,3908.066099604687,1444.5191904850674
2020-05-29,Organic Food,995.1749825779993,390.8612267457498,126.3519507121592,5890.247500836509,1248.9261135662218
2020-05-30,Supplements,1039.616952153571,390.0943514600223,79.86914869440717,5171.8393397935315,1505.4655742783175
2020-05-31,Organic Food,971.1279176152115,389.2973979469705,122.7975712225809,5553.251219984783,1649.490688824012
2020-06-01,Health Drinks,885.2675986239527,388.4704923068637,126.34230134679731,3824.4053943751483,1288.6124481335494
2020-06-02,Health Drinks,890.6282117519215,387.6137653792332,97.63862946017842,4104.9301577233955,1256.2474318688744
2020-06-03,Organic Food,993.4493459568004,386.72735272216926,57.56290201982811,5597.2282182533845,1479.2401270346263
2020-06-04,Health Drinks,891.315045773247,385.81139459087257,87.84356025811135,4051.651995775799,1357.665137394346
2020-06-05,Health Drinks,857.4308434645671,384.8660359154617,125.93989093122218,5463.206292099123,1428.7964479357836
2020-06-06,Organic Food,1021.2860455383793,383.8914262780411,99.54263875402236,3632.862193539754,1325.6735420363311
2020-06-07,Organic Food,949.004556515829,382.8877198890332,80.01395535410178,5848.174212666669,1471.5134393244382
2020-06-08,Health Drinks,1300.7985977165376,381.8550755627777,89.90450157543565,3767.4766852314906,1788.3610964143202
2020-06-09,Health Drinks,469.80603832139764,380.79365669240326,116.81240053009105,5552.299937679523,903.5892807495507
2020-06-10,Health Drinks,1218.3013703844924,379.7036312239735,110.9346713640276,5625.630933646001,1699.2235098734977
2020-06-11,Supplements,1249.2170384995259,378.5851716299137,95.22135801660612,4303.2281815704255,1783.3023759066402
2020-06-12,Supplements,585.32195351837,377.4384548817209,92.66351176370625,5582.026567084727,1115.078563250154
2020-06-13,Supplements,931.4624811839302,376.2636624219614,92.16483701912357,5260.442263333556,1255.2451187337667
2020-06-14,Organic Food,925.7118268008417,375.0609801355626,81.55179631002994,4461.158143807262,1435.5553866810283
2020-06-15,Supplements,718.4976610564357,373.83059832039976,132.30751378938885,3991.445315923792,1139.0046034117604
2020-06-16,Organic Food,844.4366624818249,372.57271165718623,93.5535906157732,3037.374308327421,1264.025886085414
2020-06-17,Organic Food,777.8848309068343,371.2875191786692,124.34317041650993,5349.650047299694,1222.4228667003208
2020-06-18,Supplements,1350.4540886847244,369.97522423813734,130.42632103844903,3435.197228637945,1752.79961843326
2020-06-19,Supplements,1187.1356786294923,368.6360344772445,119.9662179629592,5095.344199441308,1737.8925266081521
2020-06-20,Supplements,1254.3110189988317,367.27016179315524,91.36759374563903,4736.551783917751,1669.7116620208074
2020-06-21,Health Drinks,1144.334412808647,365.8778223050166,108.07460180673219,5679.142775438196,1465.8565102104017
2020-06-22,Supplements,774.1896457565542,364.4592363197619,99.51608787218167,4697.954500510135,1156.2270502716626
2020-06-23,Health Drinks,895.0959467440452,363.01462829725244,81.92596278539745,4670.552213652909,1330.8781651374138
2020-06-24,Organic Food,1097.8749122455836,361.54422681476143,106.48718563443207,5731.870704288295,1650.3080430963764
2020-06-25,Health Drinks,755.574438221611,360.04826453080636,76.41920417680396,5335.058029084117,1236.9246719558223
2020-06-26,Supplements,1142.5996860344776,358.526978148337,123.75358776923127,5316.155957182778,1481.6100546568614
2020-06-27,Organic Food,951.934920368373,356.98060837728093,90.70765405403213,5469.267589808526,1621.1979617170316
2020-06-28,Organic Food,925.0358384900806,355.4093998964577,104.02319311745678,3464.4278767928945,1351.9693675640108
2020-06-29,Organic Food,1142.1919936406982,353.8136013148634,105.66575743092284,5756.788679986982,1691.679131298425
2020-06-30,Health Drinks,1088.8526622972079,352.1934651323336,94.82190052591845,5612.468794013603,1491.4815620645466
2020-07-01,Supplements,927.806766836184,350.549247699591,111.7338760295055,3983.3168714235026,1382.6984953235055
2020-07-02,Organic Food,1231.8659606728497,348.8812091776838,90.50192686754951,4755.919526325799,1721.303408252387
2020-07-03,Organic Food,783.7873344800205,347.1896134968207,117.42594594914488,4960.692712372369,1314.1459408709047
2020-07-04,Organic Food,1123.1871213888528,345.47472831460976,73.08040639506503,4865.503215598267,1630.3617530367744
2020-07-05,Health Drinks,1118.6202515936768,343.7368249737077,102.52759159092824,5333.859966568534,1613.1681353994604
2020-07-06,Health Drinks,938.090712137202,341.9761784588858,138.7785799811657,6431.366781831183,1326.7497432931054
2020-07-07,Supplements,1065.2266044484236,340.19306735351955,79.9933735078885,6081.766727672829,1417.0620722338542
2020-07-08,Health Drinks,749.7772847229394,338.38777379550925,86.44510058950297,3687.780806568594,1166.9481276755046
2020-07-09,Organic Food,1184.8054038413802,336.5605834326378,110.2781569931783,5622.069990306049,1681.9273101105034
2020-07-10,Supplements,963.0195727114021,334.7117853773732,103.59163563879196,6328.933319535409,1349.1077847703482
2020-07-11,Organic Food,895.4553958961922,332.8416721611228,107.01260198547118,5386.808520689203,1399.3836100341925
2020-07-12,Organic Food,1209.801845167378,330.95053968794707,109.78374260295327,6090.980425185967,1757.902237916098
2020-07-13,Health Drinks,859.1312618914482,329.03868718773873,112.6944293712354,7012.270445700765,1177.930004565976
2020-07-14,Supplements,718.3077407272881,327.1064171688769,122.19399683912447,6023.709546106981,1034.1785826615192
2020-07-15,Health Drinks,688.6741652952193,325.15403537036116,108.19637313857025,5249.308595641729,1063.1034180453212
2020-07-16,Health Drinks,1121.201990269128,323.18185071343595,95.17484690762915,6045.088474084753,1545.1134772330943
2020-07-17,Supplements,743.9141295007435,321.19017525270965,113.45147402405462,5144.887833096891,1075.4416291101224
2020-07-18,Organic Food,1350.9588363968728,319.1793241267796,137.9976386979043,5023.903043284956,1869.397222713007
2020-07-19,Organic Food,583.6141184232556,317.1496155083679,97.34732507234853,4648.5857642862675,999.3910102335662
2020-07-20,Supplements,1339.2912736580076,315.1013705539781,80.50941390658717,6563.413358832108,1732.0224240150394
2020-07-21,Organic Food,1042.2034934405237,313.03491335307854,122.14161338573945,4181.571334057999,1265.6773290859035
2020-07-22,Supplements,980.6573776259215,310.95057087682346,97.59237672092803,6532.367724678116,1235.109281778868
2020-07-23,Supplements,891.01618263821,308.8486729263158,56.546609079719275,5499.864123740372,1288.6190827380822
2020-07-24,Health Drinks,1079.827222870414,306.7295520804245,116.94843354300843,3600.693825198058,1220.9989939416364
2020-07-25,Supplements,992.4730595150303,304.59354364316056,89.29343628092154,5367.649292991422,1460.9361806806044
2020-07-26,Health Drinks,1220.6603764033043,302.4409855906229,98.18933435391679,2899.973492348376,1546.1046459155707
2020-07-27,Organic Food,1022.845529732408,300.27221851752125,106.63960661138029,5625.508016831036,1714.346086038851
2020-07-28,Organic Food,1030.0603522923755,298.0875855832841,103.80999359558133,5885.231482988991,1628.172877126719
2020-07-29,Organic Food,927.2775575572289,295.887432457762,114.1890363427808,4407.644044347946,1260.5154271679967
2020-07-30,Organic Food,988.6108752557865,293.6721072665322,91.29027258860313,5123.547695955583,1332.0137864876033
2020-07-31,Health Drinks,1061.5603537784118,291.4419605358159,110.26211596352165,6954.157433750286,1533.1282516482856
2020-08-01,Organic Food,657.9663214686749,289.1973451370153,94.80906644832166,4494.253295738064,1171.904367199707
2020-08-02,Supplements,730.3629155788574,286.93861623087923,114.77620961775006,3941.0924129433997,904.387171157344
2020-08-03,Supplements,1148.652818804543,284.6661312113069,112.30734968026107,6481.663402462598,1330.7287724730334
2020-08-04,Supplements,1034.1730876255883,282.38024964879855,81.29122595910809,6962.587190530795,1332.1048512201676
2020-08-05,Health Drinks,963.2033327294641,280.0813332335608,121.71964232350064,5003.695671847848,1363.76734523124
2020-08-06,Organic Food,1003.6867866130787,277.7697457182776,89.28073109771904,6011.4630354083565,1400.1865948459717
2020-08-07,Organic Food,1069.5163410723342,275.44585286055406,116.1611559656229,6341.475915530881,1526.9702141831442
2020-08-08,Organic Food,892.0480639381277,273.1100223650439,107.34574626802682,4257.515767461616,1098.4980657680594
2020-08-09,Health Drinks,844.3390549195375,270.7626238252677,136.76367353590246,4514.694164632132,942.310601447829
2020-08-10,Supplements,1039.1690510195363,268.40402866513375,95.53068035256295,6230.874513154735,1465.2363123816883
2020-08-11,Supplements,804.3254444769937,266.0346100801674,93.01366407763605,6685.01427870851,1063.6919364554863
2020-08-12,Organic Food,1081.6505511428943,263.65474297846174,99.61160788224535,5562.880860174355,1209.0464770724602
2020-08-13,Supplements,659.4832791524319,261.26480392135676,93.93640434331449,4120.1856464979455,985.8499545690377
2020-08-14,Supplements,1205.8311274651287,258.86517106385645,115.998838038841,6987.061111699441,1625.4843622717315
2020-08-15,Health Drinks,1094.5194964826087,256.45622409479444,67.67378783126824,4469.029102188036,1390.2276771702825
2020-08-16,Health Drinks,1051.2059468627751,254.03834417675645,78.92635161707292,4664.862218828548,1314.0007097712758
2020-08-17,Health Drinks,1196.5381967891028,251.6119138857701,78.64394156841614,5342.337834489622,1493.50165996202
2020-08-18,Health Drinks,1333.0948888925154,249.1773171507701,119.00615183947151,6554.160420714774,1622.6561491943019
2020-08-19,Organic Food,1202.874013003626,246.73493919285056,134.2122674516385,5853.975976552224,1386.7652275131459
2020-08-20,Health Drinks,631.825153733671,244.2851664643119,97.91101562925057,5414.865500361911,868.5820090654838
2020-08-21,Supplements,744.0846066528597,241.82838658751356,96.62356553619979,5463.288530118106,1102.3362255965558
2020-08-22,Organic Food,875.0362844608642,239.3649882935411,101.40104326226363,5043.514668643466,1207.144377904716
2020-08-23,Supplements,1005.2182100421668,236.8953613606985,123.23756605216381,5558.139514518506,1326.8247037499489
2020-08-24,Supplements,1103.5318040938246,234.41989655283385,81.45293731618852,2470.439922305697,1271.2865454159964
2020-08-25,Supplements,854.8512373693069,231.93898555750997,104.7673796546957,4703.392540930202,1126.1505700880218
2020-08-26,Health Drinks,1037.3533528954156,229.45302092402832,119.5039525956486,5241.321934916781,1113.4634837838912
2020-08-27,Health Drinks,848.9234135293354,226.96239600131693,110.0218833987969,3848.985916380493,1143.225523422876
2020-08-28,Organic Food,877.6964394016104,224.46750487569147,103.79163233197487,5386.32331781156,1309.2921114699718
2020-08-29,Organic Food,718.6677806303555,221.96874230850003,120.02092185134282,4795.528779013878,853.180689709918
2020-08-30,Health Drinks,815.3533507778192,219.46650367366058,45.93535414001526,6755.47569831549,1048.3753795168607
2020-08-31,Supplements,729.6630788767333,216.9611848951019,113.55750639061816,6573.019725214856,1056.6208895340585
2020-09-01,Organic Food,804.8253494045334,214.45318238411747,86.91848633745153,4534.194430881837,1198.5965881739628
2020-09-02,Health Drinks,1210.728359321568,211.94289297664207,63.387342062870864,4849.162288433305,1432.6791477588154
2020-09-03,Health Drinks,810.1202222336115,209.43071387046123,110.22405199049962,4926.052434391608,1010.6088327204491
2020-09-04,Health Drinks,1526.4764129674782,206.9170425623635,127.47317090325916,4548.3405238403775,1594.731863616963
2020-09-05,Supplements,1098.663580176178,204.40227678524556,97.25102970744616,5195.024984028127,1375.08502270326
2020-09-06,Health Drinks,1036.967224738975,201.8868144451794,119.05749094405877,4241.71793111241,1497.3845716040587
2020-09-07,Health Drinks,828.3284439637573,199.3710535584528,132.24556515977292,3869.3846650624737,1107.3537468852796
2020-09-08,Health Drinks,1140.0619758817984,196.85539218859188,126.29828907168095,5622.711223900269,1403.5464112981897
2020-09-09,Health Drinks,884.8724347524452,194.34022838337648,132.79929058742786,5629.529584221811,1180.996119113481
2020-09-10,Organic Food,1024.4019629290724,191.8259601118577,114.84254982143784,4195.684240340008,1268.5598200316138
2020-09-11,Organic Food,1512.016907653759,189.31298520138856,101.50867277803185,5895.3554307626,1689.132877214564
2020-09-12,Health Drinks,980.78802005507,186.80170127467596,67.96068376205663,4368.422270834669,1300.398003982069
2020-09-13,Supplements,1229.8546652571351,184.29250568686615,95.07875023740102,5253.165238037981,1498.7628506592969
